Sex_Code_Text,Ethnic_Code_Text,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,YearOfBirth,Score
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1987,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1987,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1987,0
Female,Other Race,English,Pretrial,Jail Inmate,Single,2,1981,0
Female,Other Race,English,Pretrial,Jail Inmate,Single,2,1981,1
Female,Other Race,English,Pretrial,Jail Inmate,Single,2,1981,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,1986,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,1986,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,1986,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,2,1993,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,2,1993,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,2,1993,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1983,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1983,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1983,0
Female,Caucasian,English,Pretrial,Jail Inmate,Separated,1,2063,0
Female,Caucasian,English,Pretrial,Jail Inmate,Separated,1,2063,0
Female,Caucasian,English,Pretrial,Jail Inmate,Separated,1,2063,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1989,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,1990,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,1990,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,1990,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,1985,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,1985,0
Male,Hispanic,English,Pretrial,Jail Inmate,Single,1,1985,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,4,1989,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,4,1989,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,4,1989,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1988,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1988,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,2068,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,2068,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,2068,0
Male,Caucasian,English,Pretrial,Jail Inmate,Unknown,1,2063,0
Male,Caucasian,English,Pretrial,Jail Inmate,Unknown,1,2063,0
Male,Caucasian,English,Pretrial,Jail Inmate,Unknown,1,2063,0
Male,Caucasian,English,Pretrial,Jail Inmate,Unknown,1,2052,0
Male,Caucasian,English,Pretrial,Jail Inmate,Unknown,1,2052,0
Male,Caucasian,English,Pretrial,Jail Inmate,Unknown,1,2052,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1977,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1977,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1977,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,1981,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,1981,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,1981,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1995,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1995,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1995,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1990,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1990,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1990,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1991,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1991,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1991,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1988,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1986,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1986,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1986,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1990,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1990,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1990,1
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1985,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1985,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1985,0
Female,Caucasian,English,Pretrial,Jail Inmate,Widowed,1,1981,0
Female,Caucasian,English,Pretrial,Jail Inmate,Widowed,1,1981,0
Female,Caucasian,English,Pretrial,Jail Inmate,Widowed,1,1981,0
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1986,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1986,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1986,2
Female,Caucasian,English,Pretrial,Jail Inmate,Significant Other,3,1993,1
Female,Caucasian,English,Pretrial,Jail Inmate,Significant Other,3,1993,2
Female,Caucasian,English,Pretrial,Jail Inmate,Significant Other,3,1993,0
Male,African-American,English,Post Sentence,Probation,Single,1,1975,0
Male,African-American,English,Post Sentence,Probation,Single,1,1975,0
Male,African-American,English,Post Sentence,Probation,Single,1,1975,1
Male,Caucasian,English,Post Sentence,Probation,Single,1,1973,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1973,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1973,1
Male,African-American,English,Pretrial,Jail Inmate,Unknown,2,2059,0
Male,African-American,English,Pretrial,Jail Inmate,Unknown,2,2059,1
Male,African-American,English,Pretrial,Jail Inmate,Unknown,2,2059,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1974,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1974,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1974,1
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1976,0
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1976,1
Female,African-American,English,Pretrial,Jail Inmate,Single,1,1976,1
Male,African-American,English,Post Sentence,Probation,Single,1,2050,0
Male,African-American,English,Post Sentence,Probation,Single,1,2050,0
Male,African-American,English,Post Sentence,Probation,Single,1,2050,0
Male,Caucasian,English,Probation Violator,Probation,Single,2,1990,1
Male,Caucasian,English,Probation Violator,Probation,Single,2,1990,1
Male,Caucasian,English,Probation Violator,Probation,Single,2,1990,1
Male,Caucasian,English,Post Sentence,Probation,Separated,1,2065,0
Male,Caucasian,English,Post Sentence,Probation,Separated,1,2065,0
Male,Caucasian,English,Post Sentence,Probation,Separated,1,2065,0
Male,African-American,English,Post Sentence,Probation,Single,3,1989,1
Male,African-American,English,Post Sentence,Probation,Single,3,1989,2
Male,African-American,English,Post Sentence,Probation,Single,3,1989,1
Male,Hispanic,English,Post Sentence,Probation,Single,1,1991,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,1991,1
Male,Hispanic,English,Post Sentence,Probation,Single,1,1991,0
Female,African-American,English,Pretrial,Jail Inmate,Single,3,1989,1
Female,African-American,English,Pretrial,Jail Inmate,Single,3,1989,2
Female,African-American,English,Pretrial,Jail Inmate,Single,3,1989,2
Male,Hispanic,English,Post Sentence,Probation,Single,2,1982,0
Male,Hispanic,English,Post Sentence,Probation,Single,2,1982,1
Male,Hispanic,English,Post Sentence,Probation,Single,2,1982,0
Male,Hispanic,English,Other,Probation,Married,1,2066,0
Male,Hispanic,English,Other,Probation,Married,1,2066,0
Male,Hispanic,English,Other,Probation,Married,1,2066,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1980,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1980,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1980,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,2,1995,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,2,1995,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,2,1995,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,2066,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,2066,1
Male,African-American,English,Pretrial,Jail Inmate,Single,1,2066,1
Male,Hispanic,English,Pretrial,Jail Inmate,Divorced,1,2065,0
Male,Hispanic,English,Pretrial,Jail Inmate,Divorced,1,2065,0
Male,Hispanic,English,Pretrial,Jail Inmate,Divorced,1,2065,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1973,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1973,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1973,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1982,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1982,1
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1982,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1990,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1990,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1990,0
Male,African-American,English,Pretrial,Jail Inmate,Married,1,1992,0
Male,African-American,English,Pretrial,Jail Inmate,Married,1,1992,0
Male,African-American,English,Pretrial,Jail Inmate,Married,1,1992,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1971,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1971,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,1971,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2070,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2070,0
Female,Caucasian,English,Post Sentence,Probation,Single,1,2070,1
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1995,1
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1995,0
Female,Caucasian,English,Pretrial,Jail Inmate,Single,1,1995,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1978,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1978,1
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1978,0
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,3,1995,2
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,3,1995,1
Male,Caucasian,English,Pretrial,Pretrial Defendant,Single,3,1995,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1994,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1994,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1994,0
Female,African-American,English,Pretrial,Jail Inmate,Unknown,1,1993,1
Female,African-American,English,Pretrial,Jail Inmate,Unknown,1,1993,1
Female,African-American,English,Pretrial,Jail Inmate,Unknown,1,1993,0
Male,Other Race,English,Pretrial,Jail Inmate,Married,1,2065,0
Male,Other Race,English,Pretrial,Jail Inmate,Married,1,2065,0
Male,Other Race,English,Pretrial,Jail Inmate,Married,1,2065,0
Male,Caucasian,English,Post Sentence,Probation,Single,3,1986,0
Male,Caucasian,English,Post Sentence,Probation,Single,3,1986,2
Male,Caucasian,English,Post Sentence,Probation,Single,3,1986,2
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1985,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1985,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,1985,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1976,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1976,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,1,1976,0
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1996,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1996,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1996,0
Male,Caucasian,English,Pretrial,Jail Inmate,Divorced,1,2049,0
Male,Caucasian,English,Pretrial,Jail Inmate,Divorced,1,2049,0
Male,Caucasian,English,Pretrial,Jail Inmate,Divorced,1,2049,0
Male,Caucasian,English,Post Sentence,Probation,Single,3,1982,1
Male,Caucasian,English,Post Sentence,Probation,Single,3,1982,2
Male,Caucasian,English,Post Sentence,Probation,Single,3,1982,1
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1976,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1976,0
Male,African-American,English,Pretrial,Jail Inmate,Single,1,1976,0
Male,African-American,English,Post Sentence,Probation,Separated,1,1985,0
Male,African-American,English,Post Sentence,Probation,Separated,1,1985,0
Male,African-American,English,Post Sentence,Probation,Separated,1,1985,1
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1995,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1995,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1995,1
Female,African-American,English,Post Sentence,Probation,Single,1,1975,0
Female,African-American,English,Post Sentence,Probation,Single,1,1975,0
Female,African-American,English,Post Sentence,Probation,Single,1,1975,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,2058,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,2058,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,2058,2
Female,Other Race,English,Pretrial,Jail Inmate,Single,1,1986,0
Female,Other Race,English,Pretrial,Jail Inmate,Single,1,1986,0
Female,Other Race,English,Pretrial,Jail Inmate,Single,1,1986,0
Male,African-American,English,Post Sentence,Probation,Divorced,1,1974,0
Male,African-American,English,Post Sentence,Probation,Divorced,1,1974,0
Male,African-American,English,Post Sentence,Probation,Divorced,1,1974,0
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1994,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1994,2
Male,African-American,English,Pretrial,Jail Inmate,Single,4,1994,0
Female,Other Race,English,Pretrial,Jail Inmate,Single,1,1980,0
Female,Other Race,English,Pretrial,Jail Inmate,Single,1,1980,0
Female,Other Race,English,Pretrial,Jail Inmate,Single,1,1980,0
Male,African-American,English,Pretrial,Jail Inmate,Married,1,1983,0
Male,African-American,English,Pretrial,Jail Inmate,Married,1,1983,0
Male,African-American,English,Pretrial,Jail Inmate,Married,1,1983,0
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1988,2
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1988,1
Male,African-American,English,Pretrial,Jail Inmate,Single,3,1988,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,2062,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,2062,0
Male,Hispanic,English,Post Sentence,Probation,Single,1,2062,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,2058,0
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,2058,2
Male,African-American,English,Pretrial,Pretrial Defendant,Single,3,2058,2
Female,African-American,English,Pretrial,Jail Inmate,Single,3,1995,1
Female,African-American,English,Pretrial,Jail Inmate,Single,3,1995,2
Female,African-American,English,Pretrial,Jail Inmate,Single,3,1995,0
Male,Hispanic,English,Other,Probation,Separated,1,1976,0
Male,Hispanic,English,Other,Probation,Separated,1,1976,0
Male,Hispanic,English,Other,Probation,Separated,1,1976,0
Male,Hispanic,English,Pretrial,Jail Inmate,Married,1,1976,0
Male,Hispanic,English,Pretrial,Jail Inmate,Married,1,1976,0
Male,Hispanic,English,Pretrial,Jail Inmate,Married,1,1976,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,2061,0
Male,African-American,English,Pretrial,Jail Inmate,Single,2,2061,1
Male,African-American,English,Pretrial,Jail Inmate,Single,2,2061,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,1980,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,1980,2
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,1980,2
Male,Caucasian,English,Post Sentence,Probation,Single,1,1981,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1981,0
Male,Caucasian,English,Post Sentence,Probation,Single,1,1981,1
Female,African-American,English,Post Sentence,Probation,Single,2,1973,0
Female,African-American,English,Post Sentence,Probation,Single,2,1973,1
Female,African-American,English,Post Sentence,Probation,Single,2,1973,1
Male,Hispanic,English,Other,Probation,Single,1,2070,0
Male,Hispanic,English,Other,Probation,Single,1,2070,0
Male,Hispanic,English,Other,Probation,Single,1,2070,0
Male,African-American,English,Post Sentence,Probation,Single,1,2068,0
Male,African-American,English,Post Sentence,Probation,Single,1,2068,0
Male,African-American,English,Post Sentence,Probation,Single,1,2068,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1990,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1990,1
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1990,0
Female,Caucasian,English,Post Sentence,Probation,Married,1,2059,0
Female,Caucasian,English,Post Sentence,Probation,Married,1,2059,0
Female,Caucasian,English,Post Sentence,Probation,Married,1,2059,0
Male,Hispanic,Spanish,Pretrial,Pretrial Defendant,Single,1,2069,0
Male,Hispanic,Spanish,Pretrial,Pretrial Defendant,Single,1,2069,0
Male,Hispanic,Spanish,Pretrial,Pretrial Defendant,Single,1,2069,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1993,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1993,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,1,1993,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2042,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2042,0
Male,Caucasian,English,Post Sentence,Probation,Married,1,2042,0
Male,African-American,English,Post Sentence,Probation,Single,2,1984,0
Male,African-American,English,Post Sentence,Probation,Single,2,1984,1
Male,African-American,English,Post Sentence,Probation,Single,2,1984,1
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,2044,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,2044,0
Male,Caucasian,English,Pretrial,Jail Inmate,Married,1,2044,0
Male,Caucasian,English,Pretrial,Jail Inmate,Single,3,1984,0
